,id,name,start_date_local,type,distance,moving_time,elapsed_time,total_elevation_gain,start_latlng,end_latlng,external_id
509,1299339107,XCO Salutares,2017-12-02T14:58:11Z,Ride,12638.7,3069,3616,306.2,"[-22.159406, -43.290362]","[-22.159388, -43.290382]",24acc3265ad614bf7c0145cdf498d12b
510,1296859147,Morro Seco,2017-11-30T14:28:02Z,Ride,27674.0,5249,5432,886.3,"[-22.159787, -43.290314]","[-22.159374, -43.290382]",ab1aceb1b47379f0c093581859ae797a
511,1294485359,Pedra da tocaia - PS - RJ,2017-11-28T14:32:30Z,Ride,14855.9,8438,13742,755.0,"[-22.182567, -43.239574]","[-22.182528, -43.239705]",1d2b03df2b2e7f498dcb913b72d0a0cd
512,1289667609,Mil milhas x mula x curral redondo,2017-11-25T08:02:02Z,Ride,36967.5,6715,7191,849.5,"[-22.159372, -43.290363]","[-22.159457, -43.290653]",c07504b2bec0ae08182f8a8dc268cc16
513,1288348216,Matozinhos,2017-11-24T07:19:18Z,Ride,31009.5,4848,5635,496.4,"[-22.159388, -43.290507]","[-22.159273, -43.290558]",6d7b6378e57c936683eabc33cc4a6aaa
514,1280264135,De rolezinho....,2017-11-18T08:02:00Z,Ride,45300.5,8993,12388,844.4,"[-22.159298, -43.290308]","[-22.1595, -43.29089]",357bc63eb3885f361610ad73324f6d82
515,1260639314,Aranha x capim colchão x XCO habitat,2017-11-04T08:03:36Z,Ride,31274.1,8078,11480,853.9,"[-22.160474, -43.286378]","[-22.160363, -43.286329]",91714ffd2fc5777b199c91c34fd87526
516,1259163956,PS x Torre TR x Elevador x Catete,2017-11-03T07:56:11Z,Ride,38188.8,8158,8508,1136.5,"[-22.160185, -43.286222]","[-22.160376, -43.286385]",a16b4a5ec65aa427d32d616ec5d70dbf
517,1250948861,PDZ bom d +,2017-10-28T15:04:22Z,Ride,36805.3,6889,8965,790.8,"[-22.119018, -43.202848]","[-22.118789, -43.202995]",019cc2432d65c0a279d80d683870e749
518,1241770591,+ 1 PDZ,2017-10-22T07:53:15Z,Ride,36338.3,6406,6741,921.8,"[-22.160477, -43.286403]","[-22.160399, -43.28634]",c47bdcf3ba0316ab74a3e475cd31c62d
519,1228081665,Queima sangue x matinha x catete,2017-10-13T07:25:15Z,Ride,28722.7,5477,5668,793.5,"[-22.160342, -43.286297]","[-22.160391, -43.286341]",99e48af4e12566cd9e074ebd35855360
520,1226818031,Pilões x cabeça da mula x queima sangue,2017-10-12T07:40:11Z,Ride,46406.5,8624,12383,912.3,"[-22.160407, -43.286299]","[-22.160415, -43.286329]",52562bd6522863d3f3e404f06a3fcb22
521,1219212794,Pedalada matutina,2017-10-07T07:44:39Z,Ride,49575.4,10214,13765,1095.1,"[-22.160414, -43.286396]","[-22.160357, -43.28635]",b01fc7cab9fe0be2c09d726d5ede08ab
522,1198313932,Pedalada vespertina,2017-09-23T15:00:02Z,Ride,51418.6,10882,14501,1353.6,"[-22.118719, -43.203164]","[-22.118774, -43.20304]",825732c28fe59430b6f44f8dfd10ed05
523,1186440439,Asa delta x aranha x catete,2017-09-16T07:32:16Z,Ride,36347.5,7417,9721,883.0,"[-22.16051, -43.286279]","[-22.160384, -43.286365]",4b523a56aa31a068da125aa4d4ef3540
524,1175859219,Embratel x Monte Cristo,2017-09-09T07:40:26Z,Ride,91210.6,16539,19813,2577.0,"[-22.160411, -43.286262]","[-22.160364, -43.286326]",c7faf5353600c79476ea2c707937ee2b
525,1173997521,Pedalada matutina,2017-09-08T07:37:45Z,Ride,38712.2,6876,7097,968.5,"[-22.16042, -43.286282]","[-22.160352, -43.286325]",4aaee133e3e86bc58b4eddd9ca25f2c1
526,1164225635,Pedalada matutina,2017-09-02T07:33:09Z,Ride,28264.4,4811,4830,872.9,"[-22.160328, -43.286321]","[-22.160333, -43.286324]",b1e992e77802dc519df17854a1cb4a48
527,1153008839,Pedalada matutina,2017-08-26T07:34:00Z,Ride,56654.3,12173,13184,1592.8,"[-22.160287, -43.286286]","[-22.160366, -43.28634]",feb7fb9251968f80d84634838dd5037e
528,1141122910,Pedalada matutina,2017-08-19T07:54:36Z,Ride,36090.8,5866,6143,866.6,"[-22.16032, -43.28629]","[-22.160337, -43.286306]",4cd6b341a90ff37f0a216bff6312a3a3
529,1129947810,+1 PDZ,2017-08-12T08:05:43Z,Ride,53973.8,11738,17532,1227.2,"[-22.160346, -43.286333]","[-22.160302, -43.286344]",c1b5d191c946cbee211c81fccb99f184
530,1120786070,2 Marathon Cup Simão pereira,2017-08-06T09:50:29Z,Ride,34427.3,8367,9049,1500.0,"[-22.017806, -43.305663]","[-22.017668, -43.305885]",ac74004958dff88fed5757f1cf9bedb9
531,1118419913,Pré prova,2017-08-05T09:56:11Z,Ride,21577.4,4015,4412,540.6,"[-22.160398, -43.286218]","[-22.160401, -43.28634]",b24755e6957ce04c56ea126213c74cef
532,1117281735,Pedalada vespertina,2017-08-04T15:07:10Z,Ride,13744.4,3163,3653,476.9,"[-22.169687, -43.307811]","[-22.159767, -43.284493]",5edf26e426a0940795cec444b5596d6a
533,1115896159,Pedalada vespertina,2017-08-03T15:26:25Z,Ride,26907.9,4704,4747,865.4,"[-22.160366, -43.286336]","[-22.16032, -43.286407]",7ef69342677046b79c973103c8545264
534,1114271225,Pedalada vespertina,2017-08-02T13:36:13Z,Ride,44540.5,8027,8603,1206.9,"[-22.160282, -43.286439]","[-22.160399, -43.286364]",b1f68b67213f03bd855fd30944f6fc32
535,1108874634,Desafio  chiador,2017-07-30T09:45:22Z,Ride,31586.3,4972,5002,866.9,"[-22.003987, -43.057376]","[-22.004168, -43.057446]",91db107c1bef14daff345352fe8383ad
536,1104648007,Pedalada vespertina,2017-07-27T16:03:54Z,Ride,30147.5,5863,6078,836.7,"[-22.160335, -43.286282]","[-22.160329, -43.286381]",cd9f9567804f151d756837c52ad06345
537,1103100081,Pedalada vespertina,2017-07-26T16:06:25Z,Ride,36747.2,7377,7599,1026.3,"[-22.160456, -43.286251]","[-22.160443, -43.286304]",cbca9cbb1a7b2b4c4669bbfd4c49fa96
538,1100599226,Pedalada matutina,2017-07-25T07:33:36Z,Ride,35791.5,5908,6010,830.1,"[-22.160404, -43.286338]","[-22.160305, -43.286305]",ab58a908f6db2a48bf779be537ad6695
539,1096065309,Pedalada matutina,2017-07-22T07:56:21Z,Ride,52687.0,10845,15541,1198.4,"[-22.16041, -43.286376]","[-22.160419, -43.286347]",7fa115db3e12dcdc6a38af0cab5052f6
540,1074016275,Pedalada vespertina,2017-07-08T14:43:41Z,Ride,32932.6,6948,7335,997.6,"[-22.160247, -43.286279]","[-22.16037, -43.286344]",313d526a7409835d20320b81425173e3
541,1062480326,Brazão x Cindacta,2017-07-01T09:42:26Z,Ride,36458.0,8109,10004,1605.7,"[-22.452256, -43.207709]","[-22.452428, -43.207703]",f330d702b3b9e67361821b3d86632b5d
542,1055760492,Pedalada vespertina,2017-06-26T17:30:54Z,Ride,45487.7,7496,7749,898.1,"[-22.159784, -43.284489]","[-22.160353, -43.286292]",459e9e7dd913494b849ca695f3abe0cb
543,1051516470,Pedalada matutina,2017-06-24T07:16:47Z,Ride,27972.9,5388,5392,911.8,"[-22.160361, -43.286334]","[-22.160309, -43.286303]",1bc343082bf0cbddac28431ac4eb1ec3
544,1037842783,Boa união x são Lourenço,2017-06-15T07:27:12Z,Ride,33753.8,7899,13720,849.0,"[-22.160331, -43.286248]","[-22.160305, -43.286324]",65fb9c74f6ab02bb11739a6796527e77
545,1029552171,Mil milhas x elevador x queima sangue,2017-06-10T07:17:48Z,Ride,43723.5,7846,8057,1039.3,"[-22.16045, -43.286345]","[-22.160343, -43.286289]",e350b11b58f6d1dd77b87b826b93ff3a
546,1018881345,Test drive 34x11-46,2017-06-03T07:45:58Z,Ride,28283.9,5530,5824,739.9,"[-22.160451, -43.286352]","[-22.160295, -43.286331]",593493e60a932047d2c2f5147e3e3341
547,1009877557,Pedalada matutina,2017-05-28T07:53:24Z,Ride,32464.0,7752,14220,830.4,"[-22.16044, -43.286318]","[-22.160323, -43.286326]",783b37e5e4c9aa23c8bf5a906bba47c5
548,1357584915,Morning Ride,2017-05-26T06:44:35Z,Ride,37721.5,4847,5702,100.0,"[-23.000031, -43.390784]","[-23.008932, -43.43985]",garmin_push_2435256615
549,1357584850,Morning Ride,2017-05-26T06:41:06Z,Ride,0.0,0,99,0.0,"[-23.000056, -43.389404]","[-23.00006, -43.389404]",garmin_push_2435256554
550,1357584866,Morning Ride,2017-05-21T08:35:16Z,Ride,16308.5,2052,2426,30.0,"[-23.022196, -43.521126]","[-23.001587, -43.390266]",garmin_push_2435256503
551,1357584808,Morning Ride,2017-05-21T08:28:10Z,Ride,3299.3,363,422,0.0,"[-23.007687, -43.521758]","[-23.021923, -43.521173]",garmin_push_2435256446
552,1357584799,Morning Ride,2017-05-21T08:14:52Z,Ride,1997.1,705,705,121.0,"[-23.013047, -43.540147]","[-23.008615, -43.524884]",garmin_push_2435256405
553,1357584783,Morning Ride,2017-05-21T07:58:04Z,Ride,7919.9,946,1001,12.0,"[-23.061642, -43.564505]","[-23.012883, -43.540402]",garmin_push_2435256318
554,1357584753,Morning Ride,2017-05-21T06:44:23Z,Ride,27469.4,3783,3783,177.0,"[-23.000103, -43.38951]","[-23.063069, -43.56573]",garmin_push_2435256257
555,997534040,Pedalada vespertina,2017-05-20T14:38:42Z,Ride,48292.6,8500,11258,526.1,"[-22.160505, -43.28619]","[-22.160249, -43.286247]",5e172339d612301035313a7f4345dcc7
556,1357584610,Evening Ride,2017-05-15T20:02:31Z,Ride,0.0,1,1,0,[],[],garmin_push_2435256182
557,1357584656,Morning Ride,2017-05-14T08:37:50Z,Ride,29283.1,3613,3613,104.0,"[-22.51971, -42.704441]","[-22.559937, -42.944034]",garmin_push_2435256140
558,1357584644,Morning Ride,2017-05-14T07:17:08Z,Ride,33560.3,3985,4775,126.0,"[-22.548411, -42.983321]","[-22.518586, -42.701476]",garmin_push_2435256047
559,984350046,+ 1 PDZ,2017-05-13T07:58:00Z,Ride,37484.3,8951,15802,706.1,"[-22.160427, -43.286344]","[-22.160411, -43.286339]",c60dd05fc0564aab88a096453e159ec5
560,974064684,Pedauzim,2017-05-06T15:29:40Z,Ride,36673.4,7699,9650,591.8,"[-22.160395, -43.286271]","[-22.160336, -43.286317]",cc9828bd83be67b820e85ef2bb7bb727
561,1357584652,Lunch Ride,2017-05-03T12:11:26Z,Ride,54022.3,13765,24451,632.0,"[44.091889, 5.406713]","[43.921078, 5.126567]",garmin_push_2435255985
562,1357584571,Evening Ride,2017-05-01T18:43:03Z,Ride,25991.3,4492,5939,15.0,"[44.152307, 5.319097]","[44.056209, 5.127191]",garmin_push_2435255835
563,1357585197,Afternoon Ride,2017-05-01T13:08:41Z,Ride,20183.2,10788,16955,1366.0,"[44.109896, 5.17685]","[44.162444, 5.301748]",garmin_push_2435255737
564,1357584383,Lunch Ride,2017-05-01T12:01:42Z,Ride,9410.5,2900,4009,174.0,"[44.054447, 5.135712]","[44.109569, 5.17676]",garmin_push_2435255557
565,962863992,Pedalada matutina,2017-04-29T08:10:44Z,Ride,37541.6,8173,11230,730.2,"[-22.160287, -43.286383]","[-22.160341, -43.286344]",6fd4ca0cff46c1c4d3027531e16e4e27
566,961734494,Pedalada vespertina,2017-04-28T14:00:39Z,Ride,22153.9,3151,3199,339.2,"[-22.160448, -43.28626]","[-22.160125, -43.286151]",6978b7fca02811ed22967bda37efb72f
567,954748310,Globo aves x eucaliptos x Conceição,2017-04-23T08:08:31Z,Ride,57306.3,9414,11495,998.6,"[-22.165923, -43.295146]","[-22.160252, -43.286249]",dab0e950ab7c79cf1355a158bb58561d
568,951801263,Pedalada matutina,2017-04-21T07:33:45Z,Ride,70913.4,13386,22616,1286.1,"[-22.160328, -43.286445]","[-22.160046, -43.286135]",bc2d017ca1049eedc478737053cb5437
569,1357584442,Morning Ride,2017-04-19T09:08:22Z,Ride,8233.6,2953,2976,365.0,"[-22.967242, -43.236827]","[-22.966046, -43.234022]",garmin_push_2435255425
570,1357584311,Morning Ride,2017-04-19T09:07:51Z,Ride,23.0,15,15,0.0,"[-22.967301, -43.236728]","[-22.967116, -43.236793]",garmin_push_2435255346
571,1357584396,Morning Ride,2017-04-19T08:08:02Z,Ride,3824.1,2400,2400,347.0,"[-22.967287, -43.236814]","[-22.973314, -43.249755]",garmin_push_2435255252
572,1357584256,Morning Ride,2017-04-19T08:02:46Z,Ride,584.0,297,297,29.0,"[-22.966466, -43.232809]","[-22.967242, -43.237042]",garmin_push_2435255154
573,1357584287,Morning Ride,2017-04-17T08:58:31Z,Ride,7294.3,2604,2604,303.0,"[-22.967273, -43.236685]","[-22.966071, -43.225784]",garmin_push_2435255083
574,1357584286,Morning Ride,2017-04-17T08:02:19Z,Ride,7540.8,2803,3332,346.0,"[-22.967035, -43.236156]","[-22.967288, -43.236664]",garmin_push_2435255009
575,1357584177,Morning Ride,2017-04-17T07:54:17Z,Ride,424.8,159,462,39.0,"[-22.966554, -43.233646]","[-22.966833, -43.235708]",garmin_push_2435254932
576,1357584125,Afternoon Ride,2017-04-15T13:05:21Z,Ride,4113.6,1016,1077,94.0,"[-22.967243, -43.236232]","[-22.965441, -43.225196]",garmin_push_2435254849
577,1357584202,Lunch Ride,2017-04-15T11:53:45Z,Ride,5005.4,2812,2812,421.0,"[-22.966914, -43.236531]","[-22.969807, -43.258249]",garmin_push_2435254742
578,1357584087,Lunch Ride,2017-04-15T11:43:16Z,Ride,1988.1,551,599,37.0,"[-22.96571, -43.223015]","[-22.966629, -43.235938]",garmin_push_2435254681
579,1357584048,Lunch Ride,2017-04-14T11:00:53Z,Ride,1054.8,194,452,0.0,"[-22.967204, -43.234843]","[-22.965369, -43.226861]",garmin_push_2435254613
580,1357584049,Morning Ride,2017-04-14T10:44:45Z,Ride,1374.6,713,733,119.0,"[-22.967091, -43.236022]","[-22.965671, -43.245814]",garmin_push_2435254545
581,1357584038,Morning Ride,2017-04-14T10:05:40Z,Ride,9133.9,2084,2182,176.0,"[-22.96624, -43.277478]","[-22.967302, -43.236465]",garmin_push_2435254478
582,1357584059,Morning Ride,2017-04-14T08:35:53Z,Ride,9216.6,3722,5052,446.0,"[-22.967084, -43.236493]","[-22.966161, -43.277451]",garmin_push_2435254408
583,1357583932,Morning Ride,2017-04-14T08:22:14Z,Ride,2624.8,725,781,38.0,"[-22.965755, -43.224509]","[-22.966688, -43.23576]",garmin_push_2435254294
584,941946466,PS x Elevador x catete,2017-04-14T07:42:53Z,Ride,56417.2,9659,18780,916.5,"[-22.160332, -43.286254]","[-22.160119, -43.286021]",43e9b00366959824a594119643ea9bde
585,940263085,PS x Pilões,2017-04-13T06:43:28Z,Ride,67866.1,9286,9840,853.6,"[-22.160438, -43.286363]","[-22.160378, -43.286206]",975d36a3bd31149a2c4ad0be9e1dbe8e
586,1357583927,Morning Ride,2017-04-09T09:40:35Z,Ride,7871.6,2922,2922,430.0,"[-22.938431, -43.209021]","[-22.948659, -43.226717]",garmin_push_2435254213
587,1357583824,Morning Ride,2017-04-09T08:56:54Z,Ride,11286.6,2212,2576,124.0,"[-22.95719, -43.251912]","[-22.93844, -43.209011]",garmin_push_2435254088
588,1357583889,Morning Ride,2017-04-08T09:50:24Z,Ride,8541.5,3172,3172,348.0,"[-22.967258, -43.236744]","[-22.965558, -43.225697]",garmin_push_2435253998
589,1357583864,Morning Ride,2017-04-08T08:48:03Z,Ride,7434.0,2901,3391,351.0,"[-22.967286, -43.236775]","[-22.967215, -43.237036]",garmin_push_2435253936
590,1357583720,Morning Ride,2017-04-08T08:34:04Z,Ride,2243.5,655,821,47.0,"[-22.96541, -43.226842]","[-22.967282, -43.237359]",garmin_push_2435253865
591,932924457,PS x Mil milhas x Pilões,2017-04-08T07:18:57Z,Ride,51618.3,7027,7191,603.0,"[-22.160223, -43.286269]","[-22.160225, -43.286338]",84c9fe72ccb14b021441a610f4f4ed0e
592,1366364694,Morning Ride,2017-04-03T09:06:23Z,Ride,8604.9,2979,2979,350.0,"[-22.967896, -43.236073]","[-22.965572, -43.225965]",garmin_push_2446423617
593,1357583186,Morning Ride,2017-04-03T08:51:21Z,Ride,3533.4,510,870,0.0,"[-22.972856, -43.250439]","[-22.967714, -43.235774]",garmin_push_2435253570
594,1357583211,Morning Ride,2017-04-03T08:02:13Z,Ride,3741.8,2247,2269,349.0,"[-22.966997, -43.236083]","[-22.973248, -43.24964]",garmin_push_2435253502
595,1357583098,Morning Ride,2017-04-03T07:50:11Z,Ride,2604.5,687,704,36.0,"[-22.965645, -43.225569]","[-22.966839, -43.235783]",garmin_push_2435253434
596,1357583208,Morning Ride,2017-04-01T09:31:29Z,Ride,10416.4,3797,3819,420.0,"[-22.967121, -43.236553]","[-22.965032, -43.225061]",garmin_push_2435253376
597,1357583087,Morning Ride,2017-04-01T08:31:14Z,Ride,3779.8,2247,2247,349.0,"[-22.967148, -43.236519]","[-22.972936, -43.250224]",garmin_push_2435253237
598,1357583014,Morning Ride,2017-04-01T08:23:57Z,Ride,1253.6,396,396,36.0,"[-22.965693, -43.223708]","[-22.966775, -43.235782]",garmin_push_2435253170
599,923372857,PS x curral redondo x catete,2017-04-01T07:28:02Z,Ride,58874.9,11121,15508,911.3,"[-22.16039, -43.28632]","[-22.160361, -43.286256]",bf614e00396abc997901f689d14b2398
600,1357582940,Morning Ride,2017-03-31T09:31:44Z,Ride,4322.0,581,581,0.0,"[-22.972664, -43.251395]","[-22.965431, -43.227582]",garmin_push_2435253057
601,1357582978,Morning Ride,2017-03-31T08:56:23Z,Ride,3720.1,2085,2085,342.0,"[-22.967575, -43.236563]","[-22.973146, -43.24965]",garmin_push_2435253015
602,1357582953,Morning Ride,2017-03-31T07:58:46Z,Ride,3741.9,2230,2230,347.0,"[-22.966712, -43.236354]","[-22.973359, -43.249518]",garmin_push_2435252947
603,1357582862,Morning Ride,2017-03-31T07:49:43Z,Ride,1708.7,522,522,38.0,"[-22.965385, -43.22468]","[-22.966497, -43.236011]",garmin_push_2435252895
604,1357582885,Morning Ride,2017-03-26T09:48:43Z,Ride,9309.6,3424,3424,495.0,"[-22.938215, -43.209643]","[-22.9526, -43.236648]",garmin_push_2435252840
605,1357582857,Morning Ride,2017-03-26T08:35:44Z,Ride,14233.5,3620,4359,364.0,"[-22.963132, -43.27293]","[-22.93844, -43.209277]",garmin_push_2435252759
606,1357582807,Morning Ride,2017-03-25T09:07:26Z,Ride,8949.0,3244,3287,341.0,"[-22.967935, -43.237225]","[-22.96541, -43.226046]",garmin_push_2435252669
607,1357582751,Morning Ride,2017-03-25T08:04:39Z,Ride,7523.9,2919,3759,346.0,"[-22.96693, -43.236347]","[-22.967941, -43.237149]",garmin_push_2435252560
608,1357582580,Morning Ride,2017-03-25T07:56:33Z,Ride,1465.8,471,471,37.0,"[-22.965435, -43.228309]","[-22.96683, -43.236141]",garmin_push_2435252465
609,913493911,Pedalada matutina,2017-03-25T07:14:04Z,Ride,31588.8,4645,5046,579.8,"[-22.160422, -43.286422]","[-22.160452, -43.286416]",94cfd314326d5bcf402d12918ac0c242
610,1357582481,Afternoon Ride,2017-03-24T13:03:07Z,Ride,3606.0,1145,1167,114.0,"[-22.96724, -43.235935]","[-22.966493, -43.230311]",garmin_push_2435252352
611,1357582493,Lunch Ride,2017-03-24T11:54:22Z,Ride,7702.4,2878,3842,358.0,"[-22.967201, -43.236483]","[-22.967285, -43.235887]",garmin_push_2435252256
612,1357582260,Lunch Ride,2017-03-24T11:49:33Z,Ride,561.6,269,269,32.0,"[-22.966835, -43.231096]","[-22.966968, -43.236162]",garmin_push_2435252141
613,1357582220,Morning Ride,2017-03-20T08:45:21Z,Ride,1424.6,611,611,114.0,"[-22.967283, -43.23661]","[-22.965951, -43.245601]",garmin_push_2435252048
614,1357582072,Morning Ride,2017-03-20T08:31:21Z,Ride,3904.5,540,600,0.0,"[-22.973279, -43.24986]","[-22.967248, -43.236626]",garmin_push_2435251955
615,1366364616,Morning Ride,2017-03-20T07:43:27Z,Ride,5150.1,2640,2640,421.0,"[-22.96695, -43.235956]","[-22.970634, -43.258011]",garmin_push_2446423543
616,1357581849,Morning Ride,2017-03-20T07:37:14Z,Ride,1066.2,368,368,37.0,"[-22.966378, -43.230042]","[-22.966906, -43.235869]",garmin_push_2435251722
617,1357581759,Afternoon Ride,2017-03-18T14:40:57Z,Ride,4983.6,989,1042,0.0,"[-22.973342, -43.249434]","[-22.9652, -43.227991]",garmin_push_2435251577
618,1357581835,Afternoon Ride,2017-03-18T13:00:27Z,Ride,12067.6,5239,5822,704.0,"[-22.96721, -43.236687]","[-22.973466, -43.249514]",garmin_push_2435251490
619,1357581463,Afternoon Ride,2017-03-18T13:00:09Z,Ride,7.0,11,11,0.0,"[-22.96721, -43.236684]","[-22.96721, -43.236688]",garmin_push_2435251342
620,1357581371,Lunch Ride,2017-03-18T12:54:11Z,Ride,981.8,335,335,39.0,"[-22.96542, -43.228061]","[-22.967202, -43.236523]",garmin_push_2435251257
621,904998180,PS X Xco Morro Grande X PS,2017-03-18T07:18:37Z,Ride,90668.4,14267,20862,1135.4,"[-22.160361, -43.286287]","[-22.159866, -43.284379]",2a78b36c477e86b4b73af647ea98e9cb
622,1357581268,Morning Ride,2017-03-13T08:30:53Z,Ride,5383.7,652,652,1.0,"[-22.974992, -43.255707]","[-22.965527, -43.226036]",garmin_push_2435251093
623,1357581054,Morning Ride,2017-03-13T08:05:20Z,Ride,4697.1,1449,1518,167.0,"[-22.967807, -43.278587]","[-22.974432, -43.256196]",garmin_push_2435250841
624,1357581033,Morning Ride,2017-03-13T06:59:23Z,Ride,5098.2,2846,2846,401.0,"[-22.967138, -43.236567]","[-22.971788, -43.258577]",garmin_push_2435250691
625,1357580910,Morning Ride,2017-03-13T06:52:13Z,Ride,1180.5,422,422,40.0,"[-22.965314, -43.228474]","[-22.967053, -43.236442]",garmin_push_2435250577
626,1357580748,Morning Ride,2017-03-11T09:55:33Z,Ride,5529.9,754,754,2.0,"[-22.973097, -43.249565]","[-22.965528, -43.22563]",garmin_push_2435250277
627,1357580728,Morning Ride,2017-03-11T09:30:06Z,Ride,4552.2,1389,1389,168.0,"[-22.965972, -43.277489]","[-22.97033, -43.258237]",garmin_push_2435250226
628,1357580673,Morning Ride,2017-03-11T08:34:36Z,Ride,3934.3,1616,1616,198.0,"[-22.962228, -43.273929]","[-22.956793, -43.253213]",garmin_push_2435250097
629,1357580554,Morning Ride,2017-03-11T08:18:25Z,Ride,4491.0,952,952,47.0,"[-22.968285, -43.259142]","[-22.962319, -43.27435]",garmin_push_2435250020
630,1357580362,Morning Ride,2017-03-11T07:21:16Z,Ride,4942.2,3017,3017,405.0,"[-22.966556, -43.236692]","[-22.970589, -43.257774]",garmin_push_2435249876
631,1357580263,Morning Ride,2017-03-11T07:13:43Z,Ride,1165.0,441,441,39.0,"[-22.965904, -43.229952]","[-22.966446, -43.236489]",garmin_push_2435249782
632,1357580227,Morning Ride,2017-03-07T09:23:21Z,Ride,4190.6,1180,1201,164.0,"[-22.966556, -43.277575]","[-22.96981, -43.259175]",garmin_push_2435249727
633,1357580115,Morning Ride,2017-03-07T09:08:13Z,Ride,752.9,239,239,30.0,"[-22.962319, -43.273795]","[-22.962192, -43.273569]",garmin_push_2435249667
634,1357579980,Morning Ride,2017-03-07T09:06:35Z,Ride,521.8,93,93,0.0,"[-22.961535, -43.270381]","[-22.962255, -43.27383]",garmin_push_2435249512
635,1357579721,Morning Ride,2017-03-07T08:39:33Z,Ride,3601.1,1018,1074,117.0,"[-22.949615, -43.224002]","[-22.957005, -43.252251]",garmin_push_2435249339
636,1357579718,Morning Ride,2017-03-07T07:58:06Z,Ride,2305.8,1359,1408,195.0,"[-22.94673, -43.217258]","[-22.952064, -43.211236]",garmin_push_2435249293
637,1357579660,Morning Ride,2017-03-07T06:48:51Z,Ride,14609.6,4057,4122,318.0,"[-22.962147, -43.273493]","[-22.947557, -43.217687]",garmin_push_2435249218
638,1357579464,Morning Ride,2017-03-05T08:38:11Z,Ride,16238.6,2100,2518,30.0,"[-23.015328, -43.519972]","[-23.000989, -43.389935]",garmin_push_2435249047
639,1357579394,Morning Ride,2017-03-05T08:35:14Z,Ride,2399.5,168,168,2.0,"[-23.007543, -43.521492]","[-23.014655, -43.519936]",garmin_push_2435248984
640,1357579390,Morning Ride,2017-03-05T08:14:44Z,Ride,2125.2,849,849,125.0,"[-23.013291, -43.539411]","[-23.008088, -43.523134]",garmin_push_2435248944
641,1357579360,Morning Ride,2017-03-05T07:58:34Z,Ride,8308.7,966,966,12.0,"[-23.061103, -43.563615]","[-23.013254, -43.539545]",garmin_push_2435248887
642,1357579326,Morning Ride,2017-03-05T07:27:51Z,Ride,8191.9,950,950,23.0,"[-23.014139, -43.542587]","[-23.063059, -43.565686]",garmin_push_2435248836
643,1357579320,Morning Ride,2017-03-05T07:07:27Z,Ride,2039.7,728,728,117.0,"[-23.01139, -43.519032]","[-23.007272, -43.521465]",garmin_push_2435248786
644,1357579291,Morning Ride,2017-03-05T06:39:38Z,Ride,13613.0,1616,1616,23.0,"[-22.999982, -43.391025]","[-23.014758, -43.519722]",garmin_push_2435248742
645,887299149,PS x  curral redondo x catete,2017-03-04T07:06:38Z,Ride,63600.5,11397,16815,951.3,"[-22.160393, -43.286262]","[-22.160421, -43.286453]",25c75aeb9e49df5f451074377182bcbc
646,1357578910,Morning Ride,2017-03-01T09:42:41Z,Ride,5522.5,934,986,0.0,"[-22.952402, -43.236932]","[-22.962539, -43.274429]",garmin_push_2435248694
647,1357578849,Morning Ride,2017-03-01T08:31:06Z,Ride,9257.2,4288,4288,481.0,"[-22.938127, -43.209314]","[-22.952362, -43.236802]",garmin_push_2435248547
648,1357578807,Morning Ride,2017-03-01T08:05:29Z,Ride,9537.3,1378,1521,2.0,"[-22.952696, -43.235584]","[-22.938245, -43.209041]",garmin_push_2435248488
649,1357578800,Morning Ride,2017-03-01T07:26:16Z,Ride,5504.8,2309,2309,343.0,"[-22.960077, -43.260482]","[-22.952881, -43.2368]",garmin_push_2435248404
650,1357578687,Morning Ride,2017-02-26T09:57:53Z,Ride,421.9,72,72,0.0,"[-22.961278, -43.272042]","[-22.962033, -43.274267]",garmin_push_2435248330
651,1357578696,Morning Ride,2017-02-26T08:37:41Z,Ride,9861.2,3958,3958,476.0,"[-22.938232, -43.208791]","[-22.952848, -43.237103]",garmin_push_2435248260
652,1357578539,Morning Ride,2017-02-26T08:10:06Z,Ride,9728.9,1487,1532,4.0,"[-22.952488, -43.236691]","[-22.938324, -43.208753]",garmin_push_2435248159
653,1357578425,Morning Ride,2017-02-26T07:34:09Z,Ride,5483.3,2141,2141,287.0,"[-22.961345, -43.271766]","[-22.95266, -43.236994]",garmin_push_2435248061
654,1357578318,Morning Ride,2017-02-26T07:29:44Z,Ride,344.7,232,232,28.0,"[-22.963002, -43.273061]","[-22.961905, -43.271967]",garmin_push_2435247987
655,1357578329,Morning Ride,2017-02-19T08:31:21Z,Ride,9858.2,4040,4040,473.0,"[-22.938367, -43.208729]","[-22.952474, -43.236446]",garmin_push_2435247925
656,1357578201,Morning Ride,2017-02-19T08:22:34Z,Ride,2512.0,367,417,0.0,"[-22.933743, -43.220581]","[-22.938379, -43.208718]",garmin_push_2435247844
657,1357578169,Morning Ride,2017-02-19T08:03:52Z,Ride,6699.8,950,1000,4.0,"[-22.952691, -43.234987]","[-22.93317, -43.222972]",garmin_push_2435247781
658,1357578088,Morning Ride,2017-02-19T07:28:05Z,Ride,5472.5,2083,2083,291.0,"[-22.961526, -43.271841]","[-22.953039, -43.237708]",garmin_push_2435247457
